,end_date,value,variable,smooth,noise,ci_top,ci_bot
69,2018-05-20,10.0,grn,9.972509057438053,0.02749094256194695,14.467487918211877,7.274038405168506
68,2018-05-27,9.0,grn,10.092393980613506,-1.0923939806135063,14.587372841387328,7.393923328343959
67,2018-06-02,11.0,grn,10.172062887449561,0.8279371125504387,14.667041748223383,7.473592235180014
66,2018-06-03,10.0,grn,10.295355210618972,-0.29535521061897185,14.790334071392795,7.596884558349425
65,2018-06-17,11.0,grn,10.385725043761042,0.6142749562389582,14.880703904534865,7.687254391491495
64,2018-06-17,10.0,grn,10.448457684022276,-0.4484576840222765,14.9434365447961,7.749987031752729
63,2018-06-24,12.0,grn,10.459150179477163,1.540849820522837,14.954129040250987,7.760679527207616
62,2018-07-01,9.0,grn,10.442041678734363,-1.4420416787343626,14.937020539508186,7.743571026464815
61,2018-07-01,11.0,grn,10.401566066286394,0.598433933713606,14.896544927060216,7.703095414016847
60,2018-07-15,10.0,grn,10.405631568836407,-0.40563156883640694,14.900610429610229,7.70716091656686
59,2018-07-15,10.0,grn,10.445778916271056,-0.44577891627105615,14.94075777704488,7.747308264001509
58,2018-07-29,10.0,grn,10.54681090343338,-0.5468109034333803,15.041789764207202,7.848340251163833
57,2018-08-02,12.0,grn,10.72674646705381,1.2732535329461907,15.221725327827631,8.028275814784262
56,2018-08-12,10.0,grn,10.833643662485127,-0.8336436624851267,15.32862252325895,8.13517301021558
55,2018-08-18,13.0,grn,10.955697584862966,2.044302415137034,15.450676445636788,8.257226932593419
54,2018-08-25,10.0,grn,11.05837615143132,-1.05837615143132,15.553355012205142,8.359905499161773
53,2018-08-26,10.0,grn,11.081453602693609,-1.0814536026936086,15.57643246346743,8.382982950424061
52,2018-08-26,13.0,grn,11.157987873803341,1.8420121261966589,15.652966734577163,8.459517221533794
50,2018-09-09,10.0,grn,11.269800409214161,-1.2698004092141613,15.764779269987983,8.571329756944614
51,2018-09-09,10.0,grn,11.427379163362989,-1.427379163362989,15.922358024136813,8.728908511093442
49,2018-09-15,15.0,grn,11.61413505479542,3.3858649452045793,16.109113915569242,8.915664402525874
48,2018-09-23,10.0,grn,11.784805895814808,-1.7848058958148076,16.27978475658863,9.08633524354526
47,2018-09-23,12.0,grn,11.928021336506612,0.07197866349338788,16.423000197280434,9.229550684237065
46,2018-10-07,12.0,grn,11.968673145890602,0.03132685410939828,16.463652006664425,9.270202493621055
45,2018-10-13,15.0,grn,11.778888964112907,3.221111035887093,16.27386782488673,9.08041831184336
44,2018-10-13,11.0,grn,11.499706114219602,-0.4997061142196024,15.994684974993426,8.801235461950055
43,2018-10-21,10.0,grn,11.137079632598923,-1.1370796325989225,15.632058493372746,8.438608980329375
42,2018-10-28,9.0,grn,10.7317847287315,-1.7317847287314994,15.226763589505321,8.033314076461952
41,2018-11-04,10.0,grn,10.499291451155779,-0.4992914511557789,14.9942703119296,7.800820798886232
40,2018-11-11,9.0,grn,10.357423057717769,-1.357423057717769,14.85240191849159,7.658952405448222
39,2018-11-17,13.0,grn,10.370936847529691,2.6290631524703088,14.865915708303515,7.672466195260144
38,2018-11-18,11.0,grn,10.359509490510915,0.6404905094890854,14.854488351284736,7.661038838241367
37,2018-11-25,9.0,grn,10.391944425862201,-1.3919444258622011,14.886923286636023,7.693473773592654
36,2018-12-02,10.0,grn,10.413857505942124,-0.4138575059421239,14.908836366715946,7.715386853672577
35,2018-12-09,9.0,grn,10.440650380538289,-1.4406503805382886,14.93562924131211,7.7421797282687415
34,2018-12-15,13.0,grn,10.414879530303557,2.5851204696964434,14.909858391077378,7.716408878034009
33,2018-12-16,11.0,grn,10.393663989071593,0.6063360109284073,14.888642849845414,7.6951933368020455
32,2019-01-13,10.0,grn,10.311701220692662,-0.3117012206926617,14.806680081466485,7.6132305684231145
31,2019-01-27,9.0,grn,10.169594659740433,-1.169594659740433,14.664573520514256,7.471124007470886
30,2019-01-31,10.0,grn,10.081440188446459,-0.08144018844645906,14.57641904922028,7.382969536176912
29,2019-02-10,9.0,grn,10.02322899022175,-1.0232289902217495,14.518207850995573,7.324758337952202
28,2019-02-11,10.0,grn,10.010382441819145,-0.010382441819144717,14.505361302592966,7.3119117895495975
27,2019-02-15,13.0,grn,9.95553133968755,3.0444686603124502,14.450510200461373,7.257060687418003
26,2019-02-24,9.0,grn,9.843808369429096,-0.8438083694290963,14.338787230202918,7.145337717159549
25,2019-02-25,9.0,grn,9.720913553866072,-0.7209135538660725,14.215892414639896,7.022442901596525
24,2019-03-10,9.0,grn,9.594019913296114,-0.5940199132961137,14.088998774069935,6.8955492610265665
23,2019-03-11,8.0,grn,9.62618440571571,-1.6261844057157102,14.121163266489532,6.927713753446163
22,2019-03-25,10.0,grn,9.79797241306773,0.2020275869322692,14.292951273841553,7.099501760798184
21,2019-03-28,10.0,grn,10.110062960373957,-0.11006296037395735,14.605041821147779,7.41159230810441
20,2019-04-06,13.0,grn,10.429404460894753,2.5705955391052466,14.924383321668575,7.730933808625206
19,2019-04-07,9.0,grn,10.677119900096189,-1.677119900096189,15.17209876087001,7.978649247826642
18,2019-04-07,13.5,grn,10.73411481275876,2.76588518724124,15.229093673532581,8.035644160489213
17,2019-04-08,11.0,grn,10.588938235091334,0.4110617649086663,15.083917095865157,7.8904675828217865
16,2019-04-14,9.0,grn,10.30798748541902,-1.3079874854190194,14.802966346192843,7.609516833149472
15,2019-04-21,9.5,grn,10.023969272589184,-0.5239692725891842,14.518948133363008,7.325498620319637
