,end_date,value,variable,smooth,noise,ci_top,ci_bot
121,2019-07-28,33.0,p_alp,33.734938733829324,-0.7349387338293241,37.034520450228854,30.222705430783556
120,2019-08-18,34.0,p_alp,33.74407729622853,0.25592270377146775,37.04365901262806,30.231843993182764
119,2019-09-07,35.0,p_alp,33.75361429721884,1.2463857027811613,37.05319601361837,30.24138099417307
118,2019-09-29,33.0,p_alp,33.782428518997094,-0.7824285189970936,37.08201023539662,30.270195215951325
117,2019-10-20,33.0,p_alp,33.79307019849538,-0.7930701984953785,37.09265191489491,30.28083689544961
116,2019-11-10,35.0,p_alp,33.8261525779139,1.173847422086098,37.12573429431343,30.313919274868134
115,2019-11-23,33.0,p_alp,33.90847128130825,-0.9084712813082518,37.20805299770778,30.396237978262484
114,2019-12-08,33.0,p_alp,34.052449020197045,-1.0524490201970451,37.352030736596575,30.540215717151277
113,2020-01-11,36.0,p_alp,34.18399783704044,1.8160021629595633,37.48357955343997,30.67176453399467
112,2020-02-01,35.0,p_alp,34.32663818687015,0.6733618131298513,37.62621990326968,30.81440488382438
111,2020-02-03,33.4,p_alp,34.4369841260223,-1.036984126022304,37.73656584242183,30.924750822976534
110,2020-02-22,34.0,p_alp,34.556259094279426,-0.5562590942794259,37.855840810678956,31.044025791233658
109,2020-03-14,36.0,p_alp,34.58858729966656,1.4114127003334431,37.88816901606609,31.07635399662079
108,2020-04-03,34.0,p_alp,34.58477186508629,-0.5847718650862888,37.88435358148582,31.07253856204052
107,2020-04-25,36.0,p_alp,34.57144332932465,1.4285566706753485,37.87102504572418,31.059210026278883
106,2020-04-26,33.0,p_alp,34.45611837419084,-1.4561183741908366,37.755700090590366,30.94388507114507
105,2020-05-16,35.0,p_alp,34.30609816557868,0.6939018344213181,37.60567988197821,30.793864862532914
104,2020-06-06,34.0,p_alp,34.15272485885858,-0.15272485885858345,37.45230657525811,30.640491555812815
103,2020-06-08,33.0,p_alp,33.99984793192271,-0.9998479319227087,37.29942964832224,30.48761462887694
102,2020-06-15,35.0,p_alp,33.84649530202015,1.153504697979848,37.14607701841968,30.334261998974384
100,2020-06-22,33.0,p_alp,33.773571786784544,-0.7735717867845437,37.07315350318407,30.261338483738776
98,2020-06-29,33.0,p_alp,33.722278752760914,-0.7222787527609142,37.021860469160444,30.210045449715146
97,2020-07-13,34.0,p_alp,33.77054792943745,0.22945207056255157,37.07012964583698,30.25831462639168
96,2020-07-18,34.0,p_alp,33.84272954631448,0.15727045368551984,37.14231126271401,30.330496243268712
95,2020-07-19,33.5,p_alp,33.97507219017875,-0.47507219017875,37.27465390657828,30.462838887132982
101,2020-07-21,34.5,p_alp,34.092335415329664,0.40766458467033573,37.391917131729194,30.580102112283896
94,2020-07-26,35.0,p_alp,34.15027323218464,0.8497267678153619,37.44985494858417,30.63803992913887
99,2020-07-27,35.0,p_alp,34.15764832026313,0.842351679736872,37.45723003666266,30.64541501721736
93,2020-08-08,33.0,p_alp,34.09240405462025,-1.0924040546202534,37.39198577101978,30.580170751574485
92,2020-08-10,34.0,p_alp,34.049611164841366,-0.04961116484136596,37.349192881240896,30.537377861795598
91,2020-08-16,32.5,p_alp,33.96543968745063,-1.4654396874506332,37.26502140385016,30.453206384404865
90,2020-08-24,35.0,p_alp,33.91000936191113,1.0899906380888709,37.20959107831066,30.39777605886536
89,2020-08-29,36.0,p_alp,33.806837461919805,2.1931625380801947,37.106419178319335,30.294604158874037
88,2020-09-07,32.0,p_alp,33.66173103778928,-1.6617310377892807,36.96131275418881,30.149497734743512
87,2020-09-19,34.0,p_alp,33.52244324523907,0.47755675476093273,36.8220249616386,30.0102099421933
86,2020-09-21,31.0,p_alp,33.433196974243344,-2.4331969742433444,36.732778690642874,29.920963671197576
85,2020-10-05,34.0,p_alp,33.427288912200595,0.572711087799405,36.726870628600125,29.915055609154827
84,2020-10-10,34.0,p_alp,33.58649204415618,0.4135079558438193,36.88607376055571,30.074258741110413
83,2020-10-12,33.0,p_alp,33.83468857768475,-0.8346885776847515,37.13427029408428,30.322455274638983
82,2020-10-19,35.0,p_alp,34.124399098867485,0.8756009011325148,37.423980815267015,30.612165795821717
81,2020-11-02,35.0,p_alp,34.38790282166668,0.6120971783333218,37.68748453806621,30.87566951862091
80,2020-11-07,35.0,p_alp,34.568859700745826,0.4311402992541744,37.868441417145355,31.056626397700057
78,2020-11-16,35.0,p_alp,34.663715803491144,0.3362841965088563,37.96329751989067,31.151482500445375
79,2020-11-22,34.0,p_alp,34.67389468753324,-0.6738946875332417,37.97347640393277,31.161661384487473
77,2020-11-28,36.0,p_alp,34.603444071699286,1.3965559283007138,37.903025788098816,31.091210768653518
76,2020-11-30,33.0,p_alp,34.54740477364288,-1.5474047736428815,37.84698649004241,31.035171470597113
75,2020-12-14,35.0,p_alp,34.52151475734402,0.478485242655978,37.82109647374355,31.009281454298254
74,2021-01-18,33.0,p_alp,34.57444048359417,-1.5744404835941666,37.874022199993696,31.0622071805484
73,2021-01-30,36.0,p_alp,34.65563183339532,1.3443681666046814,37.95521354979485,31.14339853034955
72,2021-02-01,35.0,p_alp,34.8535343727285,0.14646562727150325,38.15311608912803,31.34130106968273
71,2021-02-14,34.5,p_alp,35.05775584874744,-0.5577558487474406,38.35733756514697,31.545522545701672
