,end_date,value,variable,smooth,noise,ci_top,ci_bot
39,2020-03-14,38.0,ppm_aa,34.76556625723785,3.2344337427621497,40.97735494242139,27.163686270505064
38,2020-04-03,29.0,ppm_aa,32.768507022177864,-3.7685070221778645,38.98029570736141,25.166627035445078
37,2020-04-05,27.0,ppm_aa,30.860135568028564,-3.8601355680285643,37.0719242532121,23.258255581295778
36,2020-04-25,28.0,ppm_aa,29.139094642937373,-1.1390946429373727,35.350883328120915,21.537214656204586
35,2020-05-05,25.0,ppm_aa,27.858875418709385,-2.8588754187093848,34.07066410389292,20.2569954319766
34,2020-05-16,29.0,ppm_aa,26.91079627565501,2.0892037243449906,33.12258496083855,19.308916288922223
33,2020-06-02,23.0,ppm_aa,26.399764456200632,-3.399764456200632,32.61155314138417,18.797884469467846
32,2020-06-06,26.0,ppm_aa,26.03279496632803,-0.03279496632803003,32.24458365151157,18.430914979595244
31,2020-06-27,26.0,ppm_aa,25.90864745245081,0.09135254754918876,32.12043613763435,18.306767465718025
30,2020-07-12,27.0,ppm_aa,25.793462644720265,1.2065373552797354,32.00525132990381,18.191582657987478
29,2020-07-18,26.0,ppm_aa,25.735941034454424,0.2640589655455763,31.947729719637962,18.134061047721637
28,2020-08-08,25.0,ppm_aa,25.831761730104883,-0.8317617301048834,32.04355041528842,18.229881743372097
27,2020-08-09,22.0,ppm_aa,25.984168095925885,-3.9841680959258845,32.19595678110942,18.382288109193098
26,2020-08-29,29.0,ppm_aa,26.294226911830663,2.7057730881693374,32.506015597014205,18.692346925097876
25,2020-09-19,27.0,ppm_aa,26.704106255909142,0.2958937440908578,32.91589494109268,19.102226269176356
24,2020-10-10,28.0,ppm_aa,27.042014804103175,0.9579851958968248,33.25380348928672,19.44013481737039
23,2020-11-06,29.0,ppm_aa,27.30466345661906,1.6953365433809395,33.5164521418026,19.702783469886274
22,2020-11-28,28.0,ppm_aa,27.45771103385275,0.5422889661472503,33.66949971903629,19.855831047119963
21,2020-12-01,24.0,ppm_aa,27.50500018622508,-3.505000186225079,33.71678887140862,19.903120199492292
20,2021-01-30,29.0,ppm_aa,27.702057898568608,1.297942101431392,33.91384658375215,20.10017791183582
19,2021-02-20,26.0,ppm_aa,27.848689628789266,-1.8486896287892662,34.06047831397281,20.24680964205648
18,2021-03-13,30.0,ppm_aa,28.070987372864547,1.929012627135453,34.282776058048086,20.46910738613176
16,2021-03-27,32.0,ppm_aa,28.204718400993986,3.795281599006014,34.416507086177525,20.6028384142612
17,2021-03-30,26.0,ppm_aa,28.185807610496433,-2.1858076104964326,34.397596295679975,20.583927623763646
15,2021-04-12,28.0,ppm_aa,28.165168597095853,-0.1651685970958532,34.37695728227939,20.563288610363067
14,2021-04-16,25.0,ppm_aa,28.120569153791106,-3.1205691537911058,34.332357838974644,20.51868916705832
13,2021-04-24,30.0,ppm_aa,28.035066525130706,1.9649334748692944,34.246855210314244,20.43318653839792
12,2021-05-15,30.0,ppm_aa,28.167619465988146,1.832380534011854,34.37940815117169,20.56573947925536
11,2021-05-16,25.0,ppm_aa,28.213318776678822,-3.213318776678822,34.42510746186236,20.611438789946035
10,2021-06-05,32.0,ppm_aa,28.29655520835772,3.70344479164228,34.50834389354126,20.694675221624934
9,2021-06-08,28.0,ppm_aa,28.35177712418697,-0.35177712418697027,34.56356580937051,20.749897137454184
8,2021-06-13,23.0,ppm_aa,28.562161466900594,-5.562161466900594,34.77395015208413,20.960281480167808
7,2021-06-26,33.0,ppm_aa,28.859975667989044,4.140024332010956,35.07176435317258,21.258095681256258
6,2021-07-06,28.0,ppm_aa,29.30414514780948,-1.3041451478094785,35.51593383299302,21.702265161076692
5,2021-07-17,33.0,ppm_aa,29.92378337902563,3.076216620974371,36.13557206420917,22.321903392292842
4,2021-07-17,24.0,ppm_aa,30.74534104172868,-6.745341041728679,36.95712972691222,23.143461054995893
3,2021-08-07,36.0,ppm_aa,31.540743405683546,4.459256594316454,37.752532090867085,23.93886341895076
2,2021-08-28,34.0,ppm_aa,32.282416940569725,1.7175830594302752,38.49420562575327,24.68053695383694
1,2021-09-18,35.0,ppm_aa,33.019605118583456,1.9803948814165437,39.231393803767,25.41772513185067
0,2021-10-02,34.0,ppm_aa,33.516501988353156,0.48349801164684436,39.7282906735367,25.91462200162037
