,end_date,value,variable,smooth,noise,ci_top,ci_bot
25,2021-09-18,47.0,ppm_sm,48.007989850514264,-1.0079898505142637,54.902243396155065,40.83755351288895
24,2021-10-02,47.0,ppm_sm,47.41610791365932,-0.4161079136593173,54.31036145930012,40.245671576034006
23,2021-10-23,48.0,ppm_sm,46.61299146558505,1.387008534414953,53.50724501122585,39.442555127959736
22,2021-11-13,46.0,ppm_sm,45.64858467715704,0.3514153228429606,52.54283822279784,38.47814833953173
21,2021-12-04,45.0,ppm_sm,44.56644988646023,0.43355011353977346,51.46070343210103,37.396013548834915
20,2022-01-15,38.0,ppm_sm,43.63029160309708,-5.630291603097078,50.52454514873788,36.45985526547177
19,2022-01-23,42.0,ppm_sm,42.83514187003355,-0.8351418700335529,49.729395415674354,35.66470553240824
18,2022-01-30,43.0,ppm_sm,42.22872099768876,0.771279002311239,49.12297454332956,35.05828466006345
17,2022-02-12,43.0,ppm_sm,41.885731937746264,1.1142680622537355,48.779985483387065,34.71529560012095
16,2022-02-20,40.0,ppm_sm,41.53019615002833,-1.5301961500283312,48.42444969566913,34.35975981240302
15,2022-02-26,42.0,ppm_sm,41.28161435955302,0.7183856404469822,48.17586790519382,34.11117802192771
14,2022-03-12,42.0,ppm_sm,40.87770421388824,1.1222957861117635,47.77195775952904,33.707267876262925
13,2022-04-02,37.0,ppm_sm,40.59108648684721,-3.5910864868472103,47.48534003248801,33.4206501492219
12,2022-04-03,43.0,ppm_sm,40.2976028264218,2.7023971735781984,47.1918563720626,33.12716648879649
11,2022-04-03,36.0,ppm_sm,40.161402094351345,-4.161402094351345,47.055655639992146,32.990965756726034
10,2022-04-09,44.0,ppm_sm,40.10781203654135,3.892187963458653,47.00206558218215,32.937375698916036
9,2022-04-16,38.0,ppm_sm,40.1928813151516,-2.1928813151516025,47.0871348607924,33.02244497752629
8,2022-04-20,40.0,ppm_sm,40.52006264428325,-0.5200626442832501,47.41431618992405,33.34962630665794
7,2022-04-23,38.0,ppm_sm,40.852372843407956,-2.852372843407956,47.74662638904876,33.681936505782645
6,2022-04-23,46.0,ppm_sm,41.22543308690132,4.774566913098681,48.11968663254212,34.05499674927601
5,2022-04-30,45.0,ppm_sm,41.450245966251316,3.549754033748684,48.34449951189212,34.279809628626005
4,2022-05-07,36.0,ppm_sm,41.659953004195906,-5.659953004195906,48.55420654983671,34.489516666570594
3,2022-05-07,44.0,ppm_sm,41.58216453351123,2.417835466488768,48.47641807915203,34.41172819588592
2,2022-05-13,43.0,ppm_sm,41.418498519415245,1.5815014805847554,48.312752065056046,34.24806218178993
1,2022-05-17,40.0,ppm_sm,41.148166913701004,-1.1481669137010044,48.042420459341805,33.97773057607569
0,2022-05-18,39.0,ppm_sm,40.95548243687427,-1.95548243687427,47.84973598251507,33.78504609924896
