,end_date,value,variable,smooth,noise,ci_top,ci_bot
133,2019-07-28,44.0,p_lnp,42.800065900774435,1.1999340992255654,46.73457656067612,38.785737067827625
132,2019-08-18,42.0,p_lnp,42.60578815833545,-0.6057881583354501,46.54029881823713,38.59145932538864
131,2019-09-07,43.0,p_lnp,42.375159554933305,0.6248404450666953,46.30967021483499,38.3608307219865
130,2019-09-29,42.0,p_lnp,42.08687969966225,-0.08687969966224784,46.02139035956393,38.072550866715446
129,2019-10-20,42.0,p_lnp,41.762409732395746,0.23759026760425428,45.69692039229743,37.74808089944894
128,2019-11-10,40.0,p_lnp,41.36391084418046,-1.3639108441804595,45.29842150408214,37.34958201123365
127,2019-11-23,41.0,p_lnp,40.92632466177409,0.07367533822591099,44.86083532167577,36.91199582882729
126,2019-12-08,42.0,p_lnp,40.35558381688113,1.6444161831188708,44.29009447678281,36.34125498393432
125,2020-01-11,40.0,p_lnp,39.78058592271696,0.21941407728304085,43.71509658261864,35.76625708977015
124,2020-02-01,38.0,p_lnp,39.26776414250699,-1.2677641425069908,43.202274802408674,35.25343530956019
123,2020-02-03,34.8,p_lnp,39.02032686118365,-4.220326861183651,42.95483752108533,35.005998028236846
122,2020-02-22,38.0,p_lnp,39.07607134825039,-1.0760713482503874,43.01058200815207,35.06174251530358
121,2020-03-14,40.0,p_lnp,39.49603743220211,0.5039625677978918,43.43054809210379,35.4817085992553
120,2020-04-03,42.0,p_lnp,40.150691567839736,1.8493084321602637,44.08520222774142,36.13636273489293
119,2020-04-25,41.0,p_lnp,40.81583638873572,0.1841636112642817,44.7503470486374,36.801507555788916
118,2020-04-26,43.5,p_lnp,41.294630117502685,2.2053698824973154,45.22914077740437,37.280301284555875
117,2020-05-16,43.0,p_lnp,41.4054207877794,1.5945792122206015,45.33993144768108,37.39109195483259
116,2020-06-06,42.0,p_lnp,41.16969775988056,0.8303022401194369,45.104208419782246,37.15536892693376
115,2020-06-08,40.0,p_lnp,40.74495152200278,-0.7449515220027791,44.67946218190446,36.73062268905598
114,2020-06-15,38.0,p_lnp,40.250665029003116,-2.250665029003116,44.1851756889048,36.236336196056314
112,2020-06-22,39.0,p_lnp,39.91349466828202,-0.91349466828202,43.8480053281837,35.89916583533521
110,2020-06-29,39.0,p_lnp,39.885054685162,-0.8850546851619967,43.81956534506368,35.87072585221519
109,2020-07-13,37.0,p_lnp,40.17964171555699,-3.17964171555699,44.11415237545867,36.16531288261018
108,2020-07-18,44.0,p_lnp,40.618551859274824,3.381448140725176,44.55306251917651,36.604223026328015
107,2020-07-19,44.0,p_lnp,40.98934454587932,3.0106554541206805,44.923855205781,36.97501571293252
113,2020-07-21,42.5,p_lnp,41.33133539934826,1.1686646006517378,45.265846059249945,37.31700656640146
106,2020-07-26,38.0,p_lnp,41.434705015490515,-3.4347050154905148,45.3692156753922,37.420376182543706
111,2020-07-27,42.0,p_lnp,41.44762869579628,0.5523713042037173,45.382139355697966,37.43329986284948
105,2020-08-08,43.0,p_lnp,41.345545724758836,1.6544542752411644,45.28005638466052,37.33121689181203
104,2020-08-10,38.0,p_lnp,41.325928300801735,-3.325928300801735,45.26043896070342,37.31159946785493
103,2020-08-16,46.0,p_lnp,41.20769528394652,4.792304716053479,45.142205943848204,37.19336645099972
102,2020-08-24,39.0,p_lnp,41.0602300369605,-2.0602300369604976,44.99474069686218,37.04590120401369
101,2020-08-29,41.0,p_lnp,40.94336683173408,0.05663316826591824,44.877877491635765,36.92903799878728
100,2020-09-07,38.0,p_lnp,40.851128775553676,-2.8511287755536756,44.78563943545536,36.83679994260687
99,2020-09-19,43.0,p_lnp,40.796669963833374,2.2033300361666264,44.73118062373506,36.782341130886564
98,2020-09-21,41.0,p_lnp,40.7649985327415,0.23500146725849902,44.699509192643184,36.7506696997947
97,2020-10-05,39.0,p_lnp,40.84579321632842,-1.845793216328417,44.7803038762301,36.831464383381615
96,2020-10-10,44.0,p_lnp,40.71787908803113,3.2821209119688675,44.652389747932816,36.70355025508432
95,2020-10-12,40.0,p_lnp,40.65853094032312,-0.6585309403231179,44.5930416002248,36.644202107376316
94,2020-10-19,39.0,p_lnp,40.53978047785089,-1.53978047785089,44.47429113775257,36.52545164490408
93,2020-11-02,39.0,p_lnp,40.50712732922596,-1.507127329225959,44.44163798912764,36.49279849627915
92,2020-11-07,43.0,p_lnp,40.48709618475518,2.512903815244819,44.421606844656864,36.47276735180837
90,2020-11-16,38.0,p_lnp,40.57399747933649,-2.573997479336491,44.508508139238174,36.55966864638968
91,2020-11-22,42.0,p_lnp,40.68634206804194,1.313657931958062,44.62085272794362,36.672013235095136
89,2020-11-28,43.0,p_lnp,40.60294222301943,2.397057776980567,44.537452882921116,36.588613390072624
88,2020-11-30,41.0,p_lnp,40.48600555699824,0.5139944430017565,44.42051621689993,36.471676724051434
87,2020-12-14,37.0,p_lnp,40.255375121950046,-3.2553751219500455,44.18988578185173,36.241046289003236
86,2021-01-18,40.0,p_lnp,40.036271689800955,-0.03627168980095519,43.97078234970264,36.02194285685415
85,2021-01-30,42.0,p_lnp,39.73931801051011,2.260681989489889,43.673828670411794,35.7249891775633
84,2021-02-01,37.0,p_lnp,39.62184405511161,-2.621844055111609,43.55635471501329,35.60751522216481
83,2021-02-14,40.0,p_lnp,39.55724430583446,0.44275569416554106,43.49175496573614,35.54291547288766
82,2021-02-15,39.0,p_lnp,39.474580834734596,-0.47458083473459567,43.40909149463628,35.460252001787794
81,2021-02-20,42.0,p_lnp,39.424664482534446,2.575335517465554,43.35917514243613,35.41033564958764
80,2021-03-01,37.0,p_lnp,39.405835126613454,-2.4058351266134537,43.34034578651514,35.39150629366665
79,2021-03-13,39.0,p_lnp,39.35045726993123,-0.3504572699312334,43.284967929832916,35.336128436984424
78,2021-03-14,41.0,p_lnp,39.243830838937875,1.7561691610621253,43.17834149883956,35.229502005991066
77,2021-03-15,38.0,p_lnp,39.17401308528032,-1.1740130852803219,43.108523745182005,35.15968425233352
76,2021-03-27,40.0,p_lnp,39.03155013562277,0.9684498643772272,42.966060795524456,35.017221302675964
75,2021-03-29,39.0,p_lnp,38.936029106124046,0.063970893875954,42.87053976602573,34.92170027317724
74,2021-04-12,37.0,p_lnp,38.865037558641355,-1.8650375586413546,42.79954821854304,34.850708725694545
73,2021-04-16,38.0,p_lnp,38.87676274232553,-0.876762742325532,42.811273402227215,34.86243390937872
72,2021-04-24,41.0,p_lnp,38.931417603685546,2.0685823963144543,42.86592826358723,34.917088770738744
71,2021-04-26,39.0,p_lnp,39.03442496438505,-0.03442496438505316,42.968935624286736,35.02009613143825
70,2021-05-10,38.0,p_lnp,39.14095058649663,-1.1409505864966292,43.07546124639831,35.12662175354983
69,2021-05-15,41.0,p_lnp,39.18226785498074,1.8177321450192565,43.11677851488243,35.167939022033934
68,2021-05-16,39.0,p_lnp,39.21771360570669,-0.21771360570669174,43.152224265608375,35.20338477275989
67,2021-05-24,37.0,p_lnp,39.27780253245977,-2.2778025324597735,43.21231319236146,35.26347369951297
66,2021-06-05,41.0,p_lnp,39.32986227373978,1.6701377262602222,43.26437293364146,35.315533440792976
65,2021-06-06,40.0,p_lnp,39.43593954097169,0.5640604590283118,43.37045020087337,35.421610708024886
64,2021-06-07,38.0,p_lnp,39.523647349505254,-1.5236473495052536,43.45815800940694,35.50931851655845
63,2021-06-13,40.0,p_lnp,39.63527605087536,0.3647239491246381,43.569786710777045,35.62094721792856
61,2021-06-20,42.0,p_lnp,39.61018985435927,2.3898101456407304,43.54470051426095,35.59586102141246
62,2021-06-21,38.0,p_lnp,39.500328794131136,-1.5003287941311356,43.43483945403282,35.48599996118433
60,2021-06-26,41.0,p_lnp,39.31283599965823,1.6871640003417667,43.247346659559916,35.29850716671143
59,2021-07-05,37.0,p_lnp,39.029822704804445,-2.0298227048044453,42.96433336470613,35.01549387185764
58,2021-07-17,39.0,p_lnp,38.73237928495104,0.2676207150489631,42.66688994485272,34.718050452004235
57,2021-07-17,38.0,p_lnp,38.45988441852877,-0.45988441852877315,42.394395078430456,34.44555558558197
56,2021-07-18,39.0,p_lnp,38.27343413500461,0.7265658649953934,42.20794479490629,34.259105302057804
55,2021-07-19,37.0,p_lnp,38.103970347851444,-1.103970347851444,42.03848100775313,34.08964151490464
54,2021-08-01,37.0,p_lnp,38.09092948452969,-1.0909294845296884,42.02544014443137,34.07660065158288
53,2021-08-07,39.0,p_lnp,38.08477802758499,0.9152219724150115,42.01928868748667,34.070449194638186
52,2021-08-15,38.0,p_lnp,38.10982791901574,-0.10982791901574274,42.044338578917426,34.09549908606894
51,2021-08-21,40.0,p_lnp,38.15696708746244,1.8430329125375593,42.091477747364124,34.14263825451563
50,2021-08-28,36.0,p_lnp,38.17252097820246,-2.1725209782024635,42.10703163810415,34.158192145255654
49,2021-08-29,38.0,p_lnp,38.14543080605873,-0.1454308060587266,42.07994146596041,34.131101973111925
48,2021-09-12,40.0,p_lnp,38.03946877270095,1.9605312272990503,41.97397943260263,34.02513993975414
47,2021-09-18,37.0,p_lnp,37.89544557680745,-0.8954455768074467,41.82995623670913,33.881116743860645
46,2021-09-19,39.0,p_lnp,37.62060406214185,1.379395937858149,41.555114722043534,33.60627522919505
45,2021-09-26,36.0,p_lnp,37.343119544321205,-1.3431195443212047,41.27763020422289,33.328790711374396
44,2021-10-02,37.0,p_lnp,37.00764626688701,-0.007646266887007869,40.94215692678869,32.993317433940206
39,2021-10-07,35.0,p_lnp,36.763511061290295,-1.763511061290295,40.69802172119198,32.749182228343486
43,2021-10-10,38.0,p_lnp,36.599421049724285,1.4005789502757153,40.53393170962597,32.58509221677748
42,2021-10-23,35.0,p_lnp,36.551540803618956,-1.5515408036189555,40.48605146352064,32.537211970672146
41,2021-10-24,37.0,p_lnp,36.593303493614044,0.40669650638595556,40.52781415351573,32.57897466066724
40,2021-11-07,37.0,p_lnp,36.668522383699774,0.33147761630022643,40.60303304360146,32.654193550752964
38,2021-11-13,37.0,p_lnp,36.79729135177612,0.2027086482238829,40.7318020116778,32.78296251882931
37,2021-11-21,36.0,p_lnp,36.83969431054804,-0.8396943105480403,40.77420497044972,32.82536547760124
36,2021-11-21,39.0,p_lnp,36.87898365433067,2.1210163456693323,40.81349431423235,32.864654821383866
35,2021-11-21,36.0,p_lnp,36.78962095603036,-0.7896209560303618,40.724131615932045,32.77529212308356
34,2021-12-04,36.0,p_lnp,36.6427946771574,-0.6427946771573971,40.57730533705908,32.628465844210595
32,2021-12-05,38.0,p_lnp,36.40464445282572,1.5953555471742789,40.339155112727404,32.39031561987892
33,2021-12-05,35.0,p_lnp,36.10827037564425,-1.1082703756442527,40.042781035545936,32.09394154269745
30,2021-12-13,36.0,p_lnp,35.75400341349079,0.2459965865092073,39.688514073392476,31.739674580543987
31,2021-12-19,35.0,p_lnp,35.45536879073182,-0.4553687907318178,39.3898794506335,31.441039957785012
29,2022-01-15,34.0,p_lnp,35.17512343677359,-1.175123436773589,39.10963409667527,31.160794603826783
28,2022-01-16,35.0,p_lnp,34.94528440608232,0.05471559391767755,38.879795065984005,30.930955573135517
27,2022-01-23,36.0,p_lnp,34.80496645125785,1.1950335487421526,38.73947711115953,30.79063761831104
26,2022-01-30,33.0,p_lnp,34.71444014139724,-1.7144401413972403,38.64895080129892,30.700111308450435
25,2022-01-30,34.0,p_lnp,34.642427807573654,-0.6424278075736538,38.57693846747534,30.628098974626848
24,2022-02-06,37.0,p_lnp,34.5403860472956,2.4596139527044016,38.47489670719728,30.526057214348793
23,2022-02-12,34.0,p_lnp,34.420560375414006,-0.4205603754140057,38.35507103531569,30.4062315424672
22,2022-02-13,33.0,p_lnp,34.26899735774845,-1.2689973577484466,38.20350801765013,30.25466852480164
21,2022-02-20,35.0,p_lnp,34.14710621805948,0.8528937819405229,38.08161687796116,30.13277738511267
20,2022-02-20,33.0,p_lnp,34.04580846880875,-1.045808468808751,37.980319128710434,30.031479635861945
19,2022-02-23,33.0,p_lnp,34.07046265806105,-1.0704626580610466,38.00497331796273,30.05613382511424
18,2022-02-26,35.0,p_lnp,34.161986468306026,0.8380135316939743,38.09649712820771,30.14765763535922
17,2022-03-03,34.0,p_lnp,34.298906694336544,-0.2989066943365444,38.23341735423823,30.28457786138974
16,2022-03-06,36.0,p_lnp,34.348205599478966,1.6517944005210339,38.28271625938065,30.33387676653216
15,2022-03-12,35.0,p_lnp,34.32640234063447,0.6735976593655266,38.260913000536156,30.312073507687668
14,2022-03-13,34.0,p_lnp,34.249905615859525,-0.2499056158595252,38.18441627576121,30.23557678291272
13,2022-03-20,31.0,p_lnp,34.111573835549876,-3.1115738355498763,38.04608449545156,30.09724500260307
12,2022-03-20,37.0,p_lnp,33.99973864303401,3.000261356965993,37.93424930293569,29.9854098100872
11,2022-03-27,33.0,p_lnp,33.98861512355624,-0.9886151235562366,37.92312578345792,29.97428629060943
10,2022-04-02,31.0,p_lnp,34.10641162948689,-3.1064116294868924,38.040922289388575,30.092082796540087
9,2022-04-02,37.0,p_lnp,34.21785466055883,2.782145339441172,38.15236532046051,30.203525827612022
8,2022-04-03,36.0,p_lnp,34.356956351121816,1.6430436488781837,38.2914670110235,30.34262751817501
7,2022-04-03,33.0,p_lnp,34.44084469545744,-1.440844695457443,38.375355355359126,30.426515862510637
6,2022-04-03,34.0,p_lnp,34.547622665410266,-0.547622665410266,38.48213332531195,30.53329383246346
5,2022-04-09,36.0,p_lnp,34.58127394327104,1.418726056728957,38.515784603172726,30.566945110324237
4,2022-04-10,33.0,p_lnp,34.65595611631985,-1.6559561163198495,38.59046677622153,30.641627283373044
3,2022-04-16,35.0,p_lnp,34.86029419581446,0.1397058041855388,38.794804855716144,30.845965362867656
2,2022-04-17,35.0,p_lnp,35.073592814561486,-0.07359281456148636,39.00810347446317,31.05926398161468
1,2022-04-17,36.0,p_lnp,35.308073061606095,0.6919269383939053,39.24258372150778,31.29374422865929
0,2022-04-19,37.0,p_lnp,35.581080523374034,1.418919476625966,39.51559118327572,31.56675169042723
