,end_date,value,variable,smooth,noise,ci_top,ci_bot
9,2022-02-20,3.0,p_other,2.6603174655056936,0.3396825344943064,6.676927473964366,-1.9157796307067585
8,2022-02-20,4.0,p_other,2.639264657095786,1.360735342904214,6.6558746655544585,-1.936832439116666
7,2022-02-23,1.5,p_other,2.5630387367353347,-1.0630387367353347,6.579648745194007,-2.0130583594771174
6,2022-02-26,4.0,p_other,2.5756888559355753,1.4243111440644247,6.592298864394247,-2.000408240276877
5,2022-03-03,1.0,p_other,2.4964857393921482,-1.4964857393921482,6.51309574785082,-2.079611356820304
4,2022-03-06,3.0,p_other,2.3497378860863156,0.6502621139136844,6.366347894544988,-2.2263592101261365
3,2022-03-12,3.0,p_other,2.1896186489033433,0.8103813510966567,6.206228657362015,-2.3864784473091087
2,2022-03-13,1.0,p_other,2.0323353238956003,-1.0323353238956003,6.048945332354272,-2.5437617723168517
1,2022-03-20,1.0,p_other,1.8760719319943684,-0.8760719319943684,5.89268194045304,-2.7000251642180837
0,2022-03-20,2.0,p_other,1.7842212427870907,0.2157787572129093,5.8008312512457625,-2.7918758534253616
