,end_date,value,variable,smooth,noise,ci_top,ci_bot
10,2022-04-30,47.0,tpp_lnp,45.65135283597359,1.34864716402641,49.76843657606786,41.616818266778395
9,2022-04-30,45.0,tpp_lnp,45.45820485641701,-0.45820485641701225,49.575288596511285,41.42367028722182
8,2022-05-01,44.5,tpp_lnp,45.28043612724123,-0.7804361272412308,49.397519867335504,41.245901558046036
7,2022-05-07,43.0,tpp_lnp,45.20296639655397,-2.2029663965539683,49.32005013664824,41.16843182735877
6,2022-05-07,46.0,tpp_lnp,45.28003009694599,0.7199699030540074,49.397113837040266,41.2454955277508
5,2022-05-08,45.5,tpp_lnp,45.505990165447315,-0.005990165447315121,49.62307390554159,41.47145559625212
4,2022-05-13,46.0,tpp_lnp,45.85480163600926,0.14519836399073682,49.971885376103536,41.82026706681407
3,2022-05-15,47.0,tpp_lnp,46.236702187381546,0.763297812618454,50.35378592747582,42.20216761818635
2,2022-05-16,46.0,tpp_lnp,46.5937287189543,-0.5937287189543028,50.710812459048576,42.55919414975911
1,2022-05-17,49.0,tpp_lnp,46.87160436901503,2.1283956309849685,50.988688109109304,42.83706979981984
0,2022-05-18,47.0,tpp_lnp,47.11601375385325,-0.11601375385325241,51.233097493947525,43.08147918465806
