,end_date,value,variable,smooth,noise,ci_top,ci_bot
65,2020-09-21,10.0,p_grn,10.244951671309575,-0.2449516713095754,13.009707247386281,7.679541153305578
64,2020-10-05,9.0,p_grn,10.131367021525048,-1.1313670215250475,12.896122597601753,7.5659565035210505
63,2020-10-10,11.0,p_grn,9.927137299629077,1.0728627003709228,12.691892875705783,7.36172678162508
62,2020-10-12,9.0,p_grn,9.808266977794744,-0.8082669777947444,12.57302255387145,7.242856459790747
61,2020-10-19,9.0,p_grn,9.730971905290058,-0.7309719052900583,12.495727481366764,7.165561387286061
60,2020-11-02,9.0,p_grn,9.757342015480306,-0.7573420154803063,12.522097591557014,7.191931497476309
59,2020-11-07,11.0,p_grn,9.83417624812647,1.1658237518735302,12.598931824203177,7.268765730122473
57,2020-11-16,9.0,p_grn,9.92715702336541,-0.9271570233654103,12.691912599442116,7.361746505361413
58,2020-11-22,12.0,p_grn,9.954766363674441,2.045233636325559,12.719521939751147,7.389355845670444
56,2020-11-28,11.0,p_grn,9.872590564156312,1.1274094358436884,12.637346140233017,7.307180046152315
55,2020-11-30,8.0,p_grn,9.795523941138386,-1.795523941138386,12.560279517215093,7.230113423134389
54,2020-12-14,8.0,p_grn,9.692671581884895,-1.6926715818848947,12.4574271579616,7.127261063880898
53,2021-01-18,10.0,p_grn,9.721882850507209,0.2781171494927914,12.486638426583916,7.156472332503212
52,2021-01-30,10.0,p_grn,9.787397110656514,0.21260288934348637,12.55215268673322,7.221986592652517
51,2021-02-01,10.0,p_grn,9.927579787771323,0.07242021222867656,12.69233536384803,7.362169269767326
50,2021-02-14,13.0,p_grn,10.031371162210236,2.9686288377897636,12.796126738286944,7.465960644206239
49,2021-02-15,8.0,p_grn,10.035284656097305,-2.0352846560973052,12.800040232174013,7.469874138093308
48,2021-02-20,10.0,p_grn,10.059632508248256,-0.0596325082482565,12.824388084324962,7.4942219902442595
47,2021-03-01,9.0,p_grn,10.051550195783653,-1.051550195783653,12.81630577186036,7.486139677779656
46,2021-03-13,10.0,p_grn,10.065601034159217,-0.06560103415921681,12.830356610235924,7.50019051615522
45,2021-03-14,12.5,p_grn,10.0996417971178,2.4003582028822006,12.864397373194507,7.534231279113802
44,2021-03-15,9.0,p_grn,10.12240724461656,-1.1224072446165607,12.887162820693266,7.556996726612564
43,2021-03-27,11.0,p_grn,10.101250342662215,0.8987496573377847,12.86600591873892,7.535839824658218
42,2021-03-29,8.0,p_grn,10.111123859609723,-2.111123859609723,12.875879435686429,7.545713341605726
41,2021-04-12,10.0,p_grn,10.125375217884322,-0.12537521788432215,12.890130793961028,7.559964699880325
40,2021-04-16,12.0,p_grn,10.172178319784479,1.8278216802155214,12.936933895861184,7.606767801780482
39,2021-04-24,10.0,p_grn,10.256825534196551,-0.2568255341965511,13.021581110273257,7.691415016192554
